sample_idx,orient_idx,setpoint,wall_r,roof_r,fr1_kh,fr2_kwh,fr1_SPACE1-1_kh,fr1_SPACE2-1_kh,fr1_SPACE3-1_kh,fr1_SPACE4-1_kh,fr1_SPACE5-1_kh
492,2,24.866069244220853,0.9658602811396122,1.4045556550845504,3602.896088278321,68922.28,229.69078994586366,1201.081039743623,1091.8245367104457,1067.517261309103,12.782460569285494
493,1,24.866069244220853,0.9658602811396122,1.4045556550845504,3069.3518496613638,69350.06,535.6011739861576,1130.8570913600176,1034.9255705618405,360.51473625981646,7.453277493532071
494,2,25.101511464454234,0.9658602811396122,1.4045556550845504,3253.736110688309,68788.94,180.38327633176323,1113.5508187865178,986.4890431461745,969.3948522798422,3.9181201440110343
495,2,24.866069244220853,2.0114539600908756,1.4045556550845504,3042.1451119356852,66333.39,176.460948579805,1036.463561834817,932.2248517408393,890.2868178711797,6.7089319090441535
496,2,24.866069244220853,0.9658602811396122,3.0968053387477994,3068.8100639417444,65072.27,132.48452188262294,1041.9585407387526,950.8161138798996,943.5508874404693,0.0
497,1,25.101511464454234,2.0114539600908756,3.0968053387477994,1773.145171363771,62963.94,258.26455563865574,712.0262092781758,683.7166692176868,119.13773722925264,0.0
498,0,24.30690509080887,1.5010099597275257,3.458516272716224,2568.5160703306474,63219.5,253.52989003505542,994.5328604830194,276.520676990211,1043.884409761618,0.04823306074389144
499,2,24.30690509080887,1.5010099597275257,3.458516272716224,3502.8329243387066,63522.27,196.55726864012735,1125.115577477535,1127.933242967504,1051.4428001884514,1.784035065089168
500,0,23.2525482987985,1.5010099597275257,3.458516272716224,4528.397887655763,63750.05,679.9692144699042,1519.6341138952487,673.2536279674109,1527.5696167484762,127.97131457472273
501,0,24.30690509080887,1.4329641088843346,3.458516272716224,2601.2869816580487,63350.05,259.5353405789217,1005.6554207946724,281.3218778478338,1054.6953770114903,0.07896542513022187
502,0,24.30690509080887,1.5010099597275257,2.3262640265747905,2820.419857020224,64627.83,309.1078650926945,1049.3469277276488,335.8339212992351,1121.6027146240212,4.528428276624178
503,2,23.2525482987985,1.4329641088843346,2.3262640265747905,6274.789674445491,65850.05,610.8584049444307,1730.8041643638708,2013.2645283644458,1687.3843756032363,232.47820116950732
504,1,25.028463566675782,2.010377198457718,3.688846442848444,1786.6322444575435,62480.61,254.47225419248244,721.8734848742868,693.5018366554368,116.78466873533758,0.0
505,3,25.028463566675782,2.010377198457718,3.688846442848444,1717.6941711997304,62416.72,137.83762275332245,114.35181590220088,771.0304282075654,694.4743043366417,0.0
506,1,23.941360346972942,2.010377198457718,3.688846442848444,3437.430370244851,63086.16,544.431122743869,1349.723721430379,1130.5594134750681,405.379152327278,7.336960268256951
507,1,25.028463566675782,2.404161252081394,3.688846442848444,1695.845173865292,62055.61,236.86666513463058,688.6041554034567,664.7161353914838,105.65821793572105,0.0
508,1,25.028463566675782,2.010377198457718,2.780773276463151,1904.2614709551337,63366.72,284.91363662327274,757.1836280969279,719.9649418378667,142.19926439706637,0.0
509,3,23.941360346972942,2.404161252081394,2.780773276463151,3404.361884603769,63566.72,460.56270185380754,418.79058979708185,1179.5938515739313,1312.1782147880035,33.23652659094474
510,2,24.097229279577732,1.4596058279275894,1.2605597078800201,4741.900807911055,68525.05,421.1401512296899,1449.431983466837,1429.6397844211403,1338.038548023921,103.65034076946714
511,1,24.097229279577732,1.4596058279275894,1.2605597078800201,4189.628742151275,68880.61,742.946267392758,1470.7572421600457,1303.8930126219846,583.2836363685366,88.74858360795017
512,2,25.889284709468484,1.4596058279275894,1.2605597078800201,2090.189324566274,67522.28,63.15878653934483,793.8947684607015,631.6000032195794,601.5357663466483,0.0
513,2,24.097229279577732,1.0441745109856129,1.2605597078800201,5048.169789511469,69813.94,455.46191379313746,1536.370184410841,1511.4764344445473,1430.3987863507164,114.46247051222659
514,2,24.097229279577732,1.4596058279275894,1.9867701455950737,4295.580372913929,65947.27,333.94732701986453,1334.952382304874,1341.4720045110403,1242.3426890290266,42.865970049123234
515,1,25.889284709468484,1.0441745109856129,1.9867701455950737,1573.6751641657959,66641.72,240.70241656132413,639.7489567900691,601.4106076396546,91.81318317474812,0.0
516,2,25.829002246260643,1.8772007673978806,2.5873928517103195,1631.2296592316272,63169.49,21.422425350279298,641.4752688575428,484.0281086169695,484.3038564068356,0.0
517,1,25.829002246260643,1.8772007673978806,2.5873928517103195,1200.3978921472644,63494.5,164.6238097628597,495.58471424510105,491.2405567594564,48.94881137984725,0.0
518,2,24.78220510110259,1.8772007673978806,2.5873928517103195,2781.506358469607,63633.38,121.1628290831891,950.8563681053967,870.7546255248985,838.7325357561226,0.0
519,2,25.829002246260643,1.8766016718000174,2.5873928517103195,1631.4035197468438,63169.49,21.42928911595554,641.5362074989491,484.07882356639414,484.3591995655451,0.0
520,2,25.829002246260643,1.8772007673978806,1.6596345789730549,1842.3727927876923,65158.39,42.195090043836146,714.2721623981943,553.5166534829398,532.3888868627221,0.0
521,1,24.78220510110259,1.8766016718000174,1.6596345789730549,2572.6723918591024,65963.94,427.34486805687914,969.78672178195,895.4452879165981,278.417771848356,1.6777422553190444
522,1,23.021303148940206,0.5920498371124268,2.362103868275881,7431.094507495705,70050.06,1299.6116770246954,2566.978024575542,2045.6298842659137,1135.423338463059,383.4515831664958
523,2,23.021303148940206,0.5920498371124268,2.362103868275881,7996.275994211175,69516.72,847.279830734701,2146.1995869597936,2483.5973963286497,2120.608430846316,398.5907493417141
524,1,23.735988637432456,0.5920498371124268,2.362103868275881,5300.135244178498,69530.61,946.8544827190682,1888.4262283783708,1610.978317085918,750.9566056038676,102.91961039127357
525,1,23.021303148940206,0.5481099132448435,2.362103868275881,7517.9991096390195,70422.28,1319.4713291702735,2590.2838181043708,2069.1837737425344,1151.0636841830328,387.996504438807
526,1,23.021303148940206,0.5920498371124268,3.9476391058415174,7114.350941412576,67911.17,1206.3523821468332,2528.873770363055,1962.0854190875282,1063.8008369551749,353.2385328599836
527,2,23.735988637432456,0.5481099132448435,3.9476391058415174,5577.997142495876,67250.05,465.6813282348114,1659.1918242087238,1773.8991180592577,1616.1174178776132,63.107454115469785
528,1,24.558529346249998,1.8272455930709839,1.0627150814980268,3315.0587028708755,68886.17,583.2659678172423,1184.1789005662822,1077.5669423313882,432.37673664540677,37.670155510556185
529,0,24.558529346249998,1.8272455930709839,1.0627150814980268,2971.7502671146162,68061.17,352.8537824340013,1040.295577444885,386.63068597082065,1165.1732234306135,26.796997834295873
530,1,23.187494861893356,1.8272455930709839,1.0627150814980268,6529.0477240547425,69991.72,1146.731126091667,2188.26452778434,1802.259862674714,1005.8858378981668,385.90636960585437
531,1,24.558529346249998,2.301503200083971,1.0627150814980268,3166.128234730986,68180.61,552.6582764419245,1135.315252856914,1034.826419569895,409.1536834409678,34.174602421284334
532,1,24.558529346249998,1.8272455930709839,2.5378208123147488,2643.1382935825122,64241.72,422.5656824013012,1016.2426954566619,928.4508406203819,275.7503684367907,0.12870666737668035
533,0,23.187494861893356,2.301503200083971,2.5378208123147488,4607.291300878603,63780.61,695.7563758520217,1507.0572422960852,707.3787087901187,1530.3909489550329,166.70802498534417
534,3,24.36265789810568,0.6436605900526047,3.883760320022702,3489.7927481595557,66566.72,497.38537072309134,411.6664394933616,1242.7400424725483,1328.9088659907513,9.09202947980293
535,2,24.36265789810568,0.6436605900526047,3.883760320022702,4116.6095277283075,66222.28,253.78982831009918,1316.357314608244,1293.3619110144914,1249.9803122740468,3.1201615214262786
536,3,24.982246314175427,0.6436605900526047,3.883760320022702,2546.91562877592,66183.39,299.26029943720744,234.26585090364136,1013.346780278005,1000.0426981570663,0.0
537,3,24.36265789810568,1.129261590540409,3.883760320022702,2983.4741734731087,64350.05,387.47952726236446,326.8645499158395,1100.6460085733083,1164.4146944320955,4.069393289500849
538,3,24.36265789810568,0.6436605900526047,1.7615331467241049,4048.5407538474547,70030.61,607.8930548404464,536.1715979919749,1395.296299205016,1453.748424215758,55.431377594259
539,2,24.982246314175427,1.129261590540409,1.7615331467241049,3122.6664600303966,66916.72,161.3295687966338,1068.6978485032853,954.4247776485334,936.7145209723346,1.4997441096093471
540,2,25.537778661586344,2.195288673043251,2.2113155145198107,1890.9555683845804,63494.5,43.362188371702956,717.1193147313322,571.6621686635809,558.8118966179643,0.0
541,2,25.537778661586344,2.195288673043251,2.2113155145198107,1890.9555683845804,63494.5,43.362188371702956,717.1193147313322,571.6621686635809,558.8118966179643,0.0
542,2,25.3407936161384,2.195288673043251,2.2113155145198107,2094.531333296965,63577.83,59.82722669104644,772.9861255608115,638.9673120986073,622.7506689464996,0.0
543,2,25.537778661586344,1.78980609215796,2.2113155145198107,2001.7787329358162,64036.16,49.351758138441355,751.4944977971994,605.0376784170546,595.8947985831207,0.0
544,2,25.537778661586344,2.195288673043251,1.5217732209712267,2100.8501770487146,65297.27,67.85347980282891,785.9853026737535,638.212759877141,608.798634694991,0.0
545,2,25.3407936161384,1.78980609215796,1.5217732209712267,2435.8584188957607,65966.72,97.32880905614937,880.7705104791759,741.8455491000882,715.9135502603472,0.0
546,1,23.4713017558679,1.2773264944553375,2.7352526020258665,5082.887252962441,65800.05,861.9373818566289,1875.7311684017436,1517.9787556749363,709.2555386758869,117.98440835324605
547,1,23.4713017558679,1.2773264944553375,2.7352526020258665,5082.887252962441,65800.05,861.9373818566289,1875.7311684017436,1517.9787556749363,709.2555386758869,117.98440835324605
548,1,24.141404599882662,1.2773264944553375,2.7352526020258665,3570.180598347095,65361.16,598.6280873228278,1344.0291585171442,1176.6953558685211,439.5270439530188,11.300952685582946
549,1,23.4713017558679,0.6485692616552114,2.7352526020258665,5777.732190916516,68619.5,1017.0787275577042,2069.4430007344245,1708.9173812318209,832.6177660211941,149.67531537137128
550,1,23.4713017558679,1.2773264944553375,3.804055690765381,4870.268115325385,64630.61,805.4009747125439,1849.8108853259348,1469.5247489633089,658.2130685954623,87.3184377281353
551,1,24.141404599882662,0.6485692616552114,3.804055690765381,4011.2319210672367,66916.72,688.1052060159841,1502.5942965573054,1311.544211257765,500.4889582602312,8.49924897595088
552,0,25.749972173012793,0.7659450955688953,2.8828076170757413,1575.774534069314,65408.39,76.61236125879289,649.1443529272526,79.81955032940375,770.1982695538647,0.0
553,1,25.749972173012793,0.7659450955688953,2.8828076170757413,1752.6096269396103,66352.83,267.0501344310006,708.4635059194668,673.6966000076346,103.39938658150831,0.0
554,0,23.43062006868422,0.7659450955688953,2.8828076170757413,4882.689848431185,66700.05,742.1889273678823,1647.8158914343603,717.0067041955361,1670.8169284852647,104.8613969481416
555,0,25.749972173012793,1.6861726250499487,2.8828076170757413,1172.4052744945297,62769.49,33.965574820922306,482.82831510859745,43.806268986677296,611.8051155783328,0.0
556,0,25.749972173012793,0.7659450955688953,1.112733599729836,2049.3607650123013,70386.17,171.10506968444045,773.3603710479284,167.06147864673494,937.8338456331978,0.0
557,1,23.43062006868422,1.6861726250499487,1.112733599729836,5820.836084654219,69733.39,1028.6456648079945,1969.7905518842006,1659.205176522343,879.780217797135,283.41447364254617
558,2,23.30556575860828,1.6995289660990238,1.9831025460734963,6103.730688336469,66030.61,599.1480954853316,1695.1025057892332,1941.064848579946,1640.6841414767277,227.7310970052305
559,3,23.30556575860828,1.6995289660990238,1.9831025460734963,5501.87068463141,66377.83,862.8877358547086,798.3076845103311,1636.3768999385982,1975.1239522777073,229.17441205006517
560,2,24.52811784297228,1.6995289660990238,1.9831025460734963,3399.9965243736015,65200.05,208.26816520747045,1118.8140310626916,1058.4864141494347,1006.5267933931325,7.901120560872371
561,2,23.30556575860828,0.7639329228550196,1.9831025460734963,6914.758181852557,69058.39,702.2287636303494,1928.2099781830125,2137.568604361832,1881.3794013812778,265.371434296085
562,2,23.30556575860828,1.6995289660990238,3.371557111851871,5677.287868051238,63833.38,505.03816643756073,1573.5448270999527,1894.2906259744711,1541.1812155146954,163.23303302455778
563,3,24.52811784297228,0.7639329228550196,3.371557111851871,3129.9568158456023,66208.39,419.9411639199116,351.33239950738204,1155.6439178145604,1197.8660273445612,5.17330725918714
564,3,25.14279285725206,1.1491215266287327,3.2813597032800317,1978.8427145231112,64352.83,183.51584418002557,150.2762835560174,855.9736602705593,789.0769265165089,0.0
565,2,25.14279285725206,1.1491215266287327,3.2813597032800317,2543.2374821004096,64108.38,80.61049673724942,896.1500701771486,781.5896830896359,784.8872320963759,0.0
566,3,25.77732086740434,1.1491215266287327,3.2813597032800317,1381.9574241833393,64066.72,76.93027598745981,65.24818861617624,680.9289556505194,558.8500039291839,0.0
567,3,25.14279285725206,2.1590410098433495,3.2813597032800317,1615.65951723826,62533.38,118.99989693639499,102.75651141221164,744.7224522630682,649.1806566265849,0.0
568,3,25.14279285725206,1.1491215266287327,2.9469050085172057,2032.3027381527143,64727.83,192.34423622055647,161.89264029875562,873.3653800760437,804.7004815573584,0.0
569,2,25.77732086740434,2.1590410098433495,2.9469050085172057,1555.728176707241,62375.05,16.941158311278706,613.287035716683,460.62642291759164,464.8735597616874,0.0
570,1,23.82485127542168,2.3170849569141865,1.5846408503130078,4204.94204486933,66261.16,722.9426809652616,1513.6627840442834,1295.6054320339547,581.1712605496842,91.55988727614657
571,1,23.82485127542168,2.3170849569141865,1.5846408503130078,4204.94204486933,66261.16,722.9426809652616,1513.6627840442834,1295.6054320339547,581.1712605496842,91.55988727614657
572,1,23.868959825485945,2.3170849569141865,1.5846408503130078,4106.45617025373,66227.83,705.9516134223521,1480.5217694311063,1273.2299025030356,563.8123450800989,82.94053981713742
573,1,23.82485127542168,1.2678060866892338,1.5846408503130078,4679.299358212941,68225.05,824.6561208420712,1654.8697129830969,1427.5491150443986,661.0099592361915,111.21445010718352
574,1,23.82485127542168,2.3170849569141865,2.193987608887255,3917.8377228624413,64661.16,655.3310370207222,1466.042142687129,1234.2564488457472,515.1531619737844,47.05493233505897
575,1,23.868959825485945,1.2678060866892338,2.193987608887255,4288.89888108394,66500.05,740.3059840033872,1570.3858343668264,1343.769218924731,578.3092529221581,56.12859086683819
576,1,25.633291931822896,1.5863467417657375,2.3538933862000704,1485.9592345607118,64436.16,218.02136762237225,602.6242682826756,581.6687765644483,83.64482209121537,0.0
577,3,25.633291931822896,1.5863467417657375,2.3538933862000704,1466.8252083567195,64330.61,88.77369002159634,84.585940514996,710.8527871881122,582.612790632015,0.0
578,1,24.185718182474375,1.5863467417657375,2.3538933862000704,3414.0456301333425,65211.16,571.5259884985239,1281.0893927478412,1129.0273313482815,419.5858307236951,12.817086815000955
579,1,25.633291931822896,2.053898200392723,2.3538933862000704,1356.1917296613417,63677.83,193.39481611090173,552.6303965549369,539.8581385415293,70.30837845397379,0.0
580,1,25.633291931822896,1.5863467417657375,1.83607114572078,1599.6507582693002,65563.94,245.13577959577145,642.837502256766,607.8932522453742,103.78422417138853,0.0
581,3,24.185718182474375,2.053898200392723,1.83607114572078,3364.958607429604,65583.39,456.35318441114737,428.8585266822646,1195.9394908451795,1238.9633917837032,44.844013707309365
582,3,23.188049897551537,0.8793105594813824,2.5091088097542524,6289.1639048101,67719.5,1036.253364064844,928.0472550667845,1815.3450198498572,2238.465150867145,271.05311496146896
583,1,23.188049897551537,0.8793105594813824,2.5091088097542524,6367.608202711874,67838.94,1098.5924196916794,2264.0532624508082,1805.2335244441922,941.630402388729,258.0985937364648
584,3,25.29648002795875,0.8793105594813824,2.5091088097542524,2131.6852943003746,66316.72,208.66782384116,176.4277609865619,909.0693769726287,837.5203325000242,0.0
585,3,23.188049897551537,1.3826348893344402,2.5091088097542524,5841.079548513505,66016.72,933.8367975402496,846.6129068868127,1693.4097142913756,2117.8535216869614,249.36660810810594
586,3,23.188049897551537,0.8793105594813824,2.553903083316982,6273.82339523518,67641.72,1033.041739939868,924.7137738133798,1811.2810494908606,2236.358118720734,268.42871327033777
587,1,25.29648002795875,1.3826348893344402,2.553903083316982,1864.9983898989478,64697.27,285.17843533434166,741.3784665501003,706.038528209021,132.40295980548493,0.0
588,2,25.21215061098337,2.453659038990736,1.2058048080652952,2577.9174361945998,66530.61,126.7510407761882,917.6785646628708,787.3590605435155,744.5483332458653,1.5804369661602307
589,0,25.21215061098337,2.453659038990736,1.2058048080652952,1876.6136301765741,66063.94,150.92162764141347,695.1376212350337,175.9091431448006,854.6189347857293,0.026303369596859305
590,2,25.032419428229332,2.453659038990736,1.2058048080652952,2813.720976104117,66625.05,156.4238989057963,978.0288198570496,859.8445410912431,814.0841639199477,5.339552330080167
591,2,25.21215061098337,1.542292533442378,1.2058048080652952,2863.1974060036846,67905.61,149.88406914680218,1002.2133650473086,870.4859829611471,837.8831881275163,2.7308007209101675
592,2,25.21215061098337,2.453659038990736,3.7291975086554885,1937.767028769095,61622.27,39.17621676452264,708.531889453897,597.5409721891135,592.517950361562,0.0
593,0,25.032419428229332,1.542292533442378,3.7291975086554885,1681.769941273489,62550.05,94.40092200732168,697.7285694149859,108.34347614809553,781.2969737030858,0.0
594,0,23.896303141489625,1.012242402881384,3.6572901029139757,3483.2211079197045,64541.72,441.8982676150877,1277.9893445568637,445.59489956020326,1306.8814830444078,10.85711314314231
595,2,23.896303141489625,1.012242402881384,3.6572901029139757,4607.639073249339,64900.05,341.67917428443957,1401.4497580685663,1490.1700309595665,1346.8382222242283,27.501887712538313
596,0,23.137321742251515,1.012242402881384,3.6572901029139757,5188.172849814896,64916.72,818.9430281490984,1696.7126776779485,787.9171861851318,1694.7951028490565,189.80485495366062
597,0,23.896303141489625,0.9020342249423265,3.6572901029139757,3588.954017124897,64947.27,462.81736610003355,1311.813753965998,461.75049390399613,1340.4879976719274,12.084405482941591
598,0,23.896303141489625,1.012242402881384,1.5056453803554177,4220.532488958611,68458.39,593.9805494324412,1432.835555524852,604.9795470202064,1506.8156380836351,81.92119889747568
599,2,23.137321742251515,0.9020342249423265,1.5056453803554177,7543.704176199457,70072.28,816.122499848313,2048.0300947465626,2295.976959605978,1999.0473807222313,384.527241276372
600,0,24.674395620822906,0.5069650188088417,3.5133414128795266,2933.6840800571053,66958.39,310.8206133473275,1134.0361069453888,299.01154451907144,1189.8158152453175,0.0
601,2,24.674395620822906,0.5069650188088417,3.5133414128795266,3878.9734466126965,67408.39,213.57104244390246,1273.1203515716916,1198.3598947294881,1193.3674376805752,0.5547201870388205
602,0,23.91912115458399,0.5069650188088417,3.5133414128795266,4127.2441755694135,67408.39,569.3789880773143,1481.9625960437706,543.7876006852485,1512.8443082631907,19.270682499889404
603,0,24.674395620822906,1.9347243178635836,3.5133414128795266,1944.6869669588045,62305.61,139.09641477308213,787.3811755019457,160.67897449439428,857.5304021893825,0.0
604,0,24.674395620822906,0.5069650188088417,3.4139148108661175,2949.549200995093,67058.39,314.50344441068717,1137.548263382658,302.6821512324745,1194.8153419692735,0.0
605,2,23.91912115458399,1.9347243178635836,3.4139148108661175,4038.0179912484227,63077.83,277.0748701257859,1234.4508190602762,1335.9147788171365,1172.3505113597926,18.227011885431494
606,2,24.480618642643094,1.9640023335814476,1.4360877322033048,3647.65154042986,66516.72,261.57859218118443,1183.1415184479083,1118.3309956507933,1056.2528475773697,28.347586572604257
607,0,24.480618642643094,1.9640023335814476,1.4360877322033048,2770.811624332829,66083.39,309.0179893421789,997.682204134509,344.2411238663308,1106.9778772935254,12.892429696284944
608,2,25.72715954389423,1.9640023335814476,1.4360877322033048,2001.2126775917723,65855.61,58.19042905934981,761.505159249681,605.5138351671872,576.0032541155542,0.0
609,2,24.480618642643094,0.5134590994566679,1.4360877322033048,4846.522080700703,71911.17,389.0643951138598,1529.3926480634577,1449.5411343296037,1422.8653772478117,55.65852594597003
610,2,24.480618642643094,1.9640023335814476,1.1668550875037909,3846.279633845138,67791.72,298.8499077133163,1234.9599424856176,1164.6523660325515,1099.6554358380638,48.161981775589055
611,0,25.72715954389423,0.5134590994566679,1.1668550875037909,2317.9428016904894,71919.5,213.30041112182803,876.8703354872707,197.76265654970027,1030.0093985316905,0.0
612,3,25.467606941238046,1.3903863355517387,3.1152044432237744,1557.126680958348,63733.38,106.8937806733477,90.85756357746615,734.158149587259,625.2171871202752,0.0
613,1,25.467606941238046,1.3903863355517387,3.1152044432237744,1604.0438727289084,63875.05,232.49650829254017,648.4861360053595,631.3493451066998,91.71188332430901,0.0
614,3,24.57242035586387,1.3903863355517387,3.1152044432237744,2614.177166627081,64230.61,310.0542257568348,269.3888621676282,1014.4414973326974,1018.2007193786917,2.0918619912290746
615,3,25.467606941238046,2.4075620733201504,3.1152044432237744,1298.6641822279944,62294.49,67.2216169990518,63.026583156953755,650.1591282603223,518.2568538116667,0.0
616,3,25.467606941238046,1.3903863355517387,2.1514008212834597,1731.5349343186263,65208.39,132.2646954879625,122.79075140859482,793.5512087234956,682.9282786985733,0.0
617,1,24.57242035586387,2.4075620733201504,2.1514008212834597,2554.713103517044,64169.5,409.84455194434764,978.1868463616715,895.8791007841012,270.08824993266074,0.7143544942627216
618,1,23.40029477328062,2.0818017199635506,1.8343150923028588,5207.169377904448,66094.5,885.4494687502624,1875.1865627189559,1517.7964526040578,747.8978396555242,180.839054175648
619,2,23.40029477328062,2.0818017199635506,1.8343150923028588,5741.539983035551,65772.27,555.5724804524374,1615.1449091222116,1821.925665647136,1550.2066648845282,198.69026292923687
620,1,23.386317561380565,2.0818017199635506,1.8343150923028588,5246.523745139564,66105.61,891.815501197069,1888.460368894107,1525.8877591569685,754.713096309023,185.6470195823964
621,1,23.40029477328062,1.017301857471466,1.8343150923028588,5841.597534570907,68622.28,1025.5933014960178,2050.5561591491373,1692.8868712510157,859.4684477958914,213.09275487884375
622,1,23.40029477328062,2.0818017199635506,2.892645940184593,4830.989542973288,64111.16,790.8605394762162,1828.279600690971,1434.3968167132666,660.2483333460074,117.20425274682634
623,2,23.386317561380565,1.017301857471466,2.892645940184593,6037.996201830408,66052.83,559.0508841152696,1706.2342711952008,1941.9600842038549,1666.1154365790162,164.6355257370668
624,1,24.957367897965014,1.3150367215275764,1.6364948069676757,2579.3401448678474,67138.94,432.7427600725197,974.1368229758724,900.7040651393986,271.1875128985571,0.5689837814996341
625,1,24.957367897965014,1.3150367215275764,1.6364948069676757,2579.3401448678474,67138.94,432.7427600725197,974.1368229758724,900.7040651393986,271.1875128985571,0.5689837814996341
626,1,23.208246333524585,1.3150367215275764,1.6364948069676757,6278.455777520954,68383.39,1090.8166059128987,2182.893274082495,1765.762461565002,941.3585246239677,297.62491133658983
627,1,24.957367897965014,1.7698113452643156,1.6364948069676757,2376.1259692246467,66116.72,391.583562303486,904.195355181858,839.8191172257849,240.38825720023652,0.13967731328086685
628,1,24.957367897965014,1.3150367215275764,3.545321712270379,2152.5856251375153,63877.83,326.0985453215859,852.4715966076129,804.0098002899299,170.0056829183866,0.0
629,1,23.208246333524585,1.7698113452643156,3.545321712270379,5408.065764657541,63966.72,870.682537069336,2045.5176462777051,1551.266983622903,754.739729057463,185.85886863013476
630,2,24.028250611387193,2.1548854038119316,3.310003566555679,3762.8912366661075,62847.27,242.16222647651102,1168.7903187832055,1241.1439201886637,1100.7120187868954,10.082752430831384
631,3,24.028250611387193,2.1548854038119316,3.310003566555679,3185.884540868727,63163.94,419.09877175381285,373.00497786934085,1127.0798254676552,1250.0010051758552,16.69996060206299
632,2,25.145813424140215,2.1548854038119316,3.310003566555679,2125.0265543657733,62266.72,54.1094513937871,766.2167979091404,657.1070888252082,647.5932162376375,0.0
633,2,24.028250611387193,0.6608010996133089,3.310003566555679,4823.697327145967,66872.28,365.4485554984754,1486.2822172115698,1519.6452799217273,1424.5511736918945,27.770100822300627
634,2,24.028250611387193,2.1548854038119316,1.315794326364994,4536.0896317744755,67088.94,399.93298652775763,1382.9267342208502,1383.6732556510729,1270.6449847251808,98.91167064961415
635,3,25.145813424140215,0.6608010996133089,1.315794326364994,2989.4295286938086,71186.17,378.1252379178901,341.9439079374245,1148.2863403364024,1108.86427303629,12.20976946580156
636,2,25.946868582628667,0.697724424302578,1.9884003726765513,2284.603347550825,67869.5,57.34598452538057,853.432053097669,683.2857716974507,690.539538230325,0.0
637,2,25.946868582628667,0.697724424302578,1.9884003726765513,2284.603347550825,67869.5,57.34598452538057,853.432053097669,683.2857716974507,690.539538230325,0.0
638,2,25.549090640619397,0.697724424302578,1.9884003726765513,2717.2465357998817,68013.94,96.70990485803645,973.1708237199766,819.9598771410239,827.4059300808451,0.0
639,2,25.946868582628667,2.258021354675293,1.9884003726765513,1554.8924755317273,63744.5,21.747465665876675,624.8398398407536,461.3269151118668,446.97825491323033,0.0
640,2,25.946868582628667,0.697724424302578,2.3893636502325535,2194.0213762273315,66983.39,47.296539159003316,823.2608455497416,654.2637157559546,669.2002757626321,0.0
641,2,25.549090640619397,2.258021354675293,2.3893636502325535,1828.523955076344,63111.16,37.762094000846744,696.8617982901133,551.6927479545441,542.20731483084,0.0
642,1,23.138356753624976,1.77195356041193,2.958190537057817,5747.826198629435,64633.39,937.2402758091928,2130.857211437265,1621.664878730616,822.639432793083,235.42439985927814
643,1,23.138356753624976,1.77195356041193,2.958190537057817,5747.826198629435,64633.39,937.2402758091928,2130.857211437265,1621.664878730616,822.639432793083,235.42439985927814
644,1,24.49251762032509,1.77195356041193,2.958190537057817,2679.7561074332134,63805.61,422.5842921216805,1038.4632863714617,942.4202280931218,276.27849828058055,0.0098025663688448
645,1,23.138356753624976,1.180506344884634,2.958190537057817,6112.210315553984,65988.94,1022.4034295548128,2223.9263247052813,1724.654470316333,889.75459468855,251.47149628900718
646,1,23.138356753624976,1.77195356041193,3.1247036289423704,5714.886920069478,64433.38,926.6999203598402,2128.2616349458085,1612.9353876862835,814.5044813664036,232.48549571114202
647,1,24.49251762032509,1.180506344884634,3.1247036289423704,2954.167092559575,64933.39,479.3357459312605,1131.376686292218,1024.5215005241253,318.78581010479854,0.14734970717265483
648,0,25.359302959404886,2.2791230343282223,2.7300247251987457,1342.8416842513986,62369.49,55.12147921500392,546.8372172224342,71.9388766418817,668.9441111720788,0.0
649,0,25.359302959404886,2.2791230343282223,2.7300247251987457,1342.8416842513986,62369.49,55.12147921500392,546.8372172224342,71.9388766418817,668.9441111720788,0.0
650,0,23.685815691016614,2.2791230343282223,2.7300247251987457,3430.6181932640593,63255.61,443.95691620336913,1219.7745422535454,472.52332041543116,1262.716445447761,31.646968943952565
651,0,25.359302959404886,2.154602598398924,2.7300247251987457,1365.8423241760643,62497.27,57.54132505640029,556.3095555104093,74.19415030888561,677.7972933003692,0.0
652,0,25.359302959404886,2.2791230343282223,1.9796085497364402,1480.3642651514506,63597.27,78.28389014461582,581.884286318294,96.79786816228817,723.3982205262527,0.0
653,0,23.685815691016614,2.154602598398924,1.9796085497364402,3747.584858051673,64705.61,506.6991471974136,1289.864746336646,538.593603155349,1350.5369040528938,61.890457309370305
654,2,23.67872099671513,1.1892732195556164,2.135908219963312,5354.578381853539,66597.28,480.3882304584422,1572.99635281708,1682.0361076430643,1505.2180216231523,113.93966931180042
655,2,23.67872099671513,1.1892732195556164,2.135908219963312,5354.578381853539,66597.28,480.3882304584422,1572.99635281708,1682.0361076430643,1505.2180216231523,113.93966931180042
656,2,24.832378053106368,1.1892732195556164,2.135908219963312,3161.7105369882606,65847.27,161.70112827562338,1070.6759538002248,974.7210607426784,953.6523154023347,0.9600787673991444
657,2,23.67872099671513,1.29559426009655,2.135908219963312,5272.863360318824,66291.72,470.5262765324138,1549.4386743823368,1661.5701624035125,1480.5508299375865,110.77741706297327
658,2,23.67872099671513,1.1892732195556164,2.6914437944069505,5160.339313517097,65572.27,439.8856913093202,1521.2775686632806,1652.569093468623,1462.7109946545481,83.89596542132611
659,2,24.832378053106368,1.29559426009655,2.6914437944069505,2953.5635387712923,64575.05,131.0443067591789,1006.0373407427567,917.726040878072,898.7558503912845,0.0
